Aachener Straße,StreetError
Einsiedelring_1_13127,ZeroSchoolsError
Am Falkenberg_117_12524,ZeroSchoolsError
Auguststraße_50_10119,StreetNoError
Brodauer Straße_33_12621,ZeroSchoolsError
Eweststraße_16_13127,StreetNoError
Giesestraße_58_12621,ZeroSchoolsError
Hannsdorfer Straße_3_12621,ZeroSchoolsError
Kuckhoffstraße_79_13156,StreetNoError
Kranoldstraße_17_12621,ZeroSchoolsError
Luise-Zietz-Straße_79_12683,StreetNoError
Mahlerstraße_38_13088,StreetNoError
Mahlerstraße_40_13088,StreetNoError
Münsterberger Weg_47_12621,ZeroSchoolsError
Pölitzer Straße_40_12621,ZeroSchoolsError
Schmidtstraße_15_12621,ZeroSchoolsError
Siegfriedstraße_10_13156,StreetNoError
Siegfriedstraße_11_13156,StreetNoError
Straße 3_15_13089,ZeroSchoolsError
Straße 42_9_13127,ZeroSchoolsError
Wilhelmsmühlenweg_110_12621,ZeroSchoolsError
Wilhelmsmühlenweg_112_12621,ZeroSchoolsError
Beizerweg_1_12355,StreetNoError
Bornaer Straße_6_12355,ZeroSchoolsError
Deutschtaler Straße_2_12355,StreetNoError
Flankenschanze_44_13585,StreetNoError
Germendorfer Straße_4_13439,StreetNoError
Hermsdorfer Damm_61_13467,StreetNoError
Komturstraße_5_12099,StreetNoError
Lauchstädter Weg_14_12355,ZeroSchoolsError
Lößnitzer Weg_3_12355,ZeroSchoolsError
Wasgenstraße_59_14129,ZeroSchoolsError
Wasgenstraße_61_14129,ZeroSchoolsError
Adolfstraße_24_12621,ZeroSchoolsError
Bausdorfstraße_71_12621,ZeroSchoolsError
Doßstraße_6_12621,ZeroSchoolsError
Hannsdorfer Straße_35_12621,ZeroSchoolsError
Hönower Straße_25_12623,StreetNoError
Kleeackerweg_11_12623,StreetNoError
Kranoldstraße_19_12621,ZeroSchoolsError
Rogauer Weg_2_12621,StreetNoError
Seestraße_1_12623,StreetNoError
Sigridstraße_3_10407,StreetNoError
Wendenschloßstraße_296_12557,StreetNoError
Koppelweg_10_12347,ZeroSchoolsError
Saalmannstraße_4_13403,ZeroSchoolsError
Saalmannstraße_6_13403,ZeroSchoolsError
Saalmannstraße_16_13403,ZeroSchoolsError
Saalmannstraße_14_13403,ZeroSchoolsError
Saalmannstraße_10_13403,ZeroSchoolsError
Saalmannstraße_8_13403,ZeroSchoolsError
Saalmannstraße_18_13403,ZeroSchoolsError
Saalmannstraße_26_13403,ZeroSchoolsError
Saalmannstraße_22_13403,ZeroSchoolsError
Saalmannstraße_20_13403,ZeroSchoolsError
Saalmannstraße_24_13403,ZeroSchoolsError
Saalmannstraße_12_13403,ZeroSchoolsError
Saalmannstraße_28_13403,ZeroSchoolsError
Saalmannstraße_30_13403,ZeroSchoolsError
Saalmannstraße_32_13403,ZeroSchoolsError
Teichrosenpfad_24_12347,ZeroSchoolsError
Chausseestraße_131_10115,StreetNoError
Nisbléstraße_46_13127,ZeroSchoolsError
Le Bonheur-Straße_30_13127,ZeroSchoolsError
Einsiedelring_15_13127,ZeroSchoolsError
Auf der Höh_1_12621,ZeroSchoolsError
Auf der Höh_2_12621,ZeroSchoolsError
Auguststraße_28_12621,ZeroSchoolsError
Bahnhofstraße_3_13055,StreetNoError
Bahnhofstraße_4_13055,StreetNoError
Bredereckstraße_21_12621,ZeroSchoolsError
Bredereckstraße_23_12621,ZeroSchoolsError
Ferdinandstraße_13_12621,ZeroSchoolsError
Ferdinandstraße_24_12621,ZeroSchoolsError
Ferdinandstraße_26_12621,ZeroSchoolsError
Ferdinandstraße_27_12621,ZeroSchoolsError
Ferdinandstraße_30_12621,ZeroSchoolsError
Ferdinandstraße_28_12621,ZeroSchoolsError
Ferdinandstraße_34_12621,ZeroSchoolsError
Ferdinandstraße_32_12621,ZeroSchoolsError
Ferdinandstraße_33_12621,ZeroSchoolsError
Ferdinandstraße_36_12621,ZeroSchoolsError
Ferdinandstraße_38_12621,ZeroSchoolsError
Ferdinandstraße_40_12621,ZeroSchoolsError
Ferdinandstraße_44_12621,ZeroSchoolsError
Ferdinandstraße_42_12621,ZeroSchoolsError
Ferdinandstraße_46_12621,ZeroSchoolsError
Leopoldstraße_11_12621,ZeroSchoolsError
Leopoldstraße_16_12621,ZeroSchoolsError
Leopoldstraße_17_12621,ZeroSchoolsError
Leopoldstraße_14_12621,ZeroSchoolsError
Leopoldstraße_19_12621,ZeroSchoolsError
Leopoldstraße_20_12621,ZeroSchoolsError
Leopoldstraße_21_12621,ZeroSchoolsError
Leopoldstraße_23_12621,ZeroSchoolsError
Leopoldstraße_24_12621,ZeroSchoolsError
Leopoldstraße_29_12621,ZeroSchoolsError
Leopoldstraße_27_12621,ZeroSchoolsError
Leopoldstraße_34_12621,ZeroSchoolsError
Mädewalder Weg_42_12621,ZeroSchoolsError
Planitzstraße_25_12621,ZeroSchoolsError
Rutnikstraße_2_10367,StreetNoError
Schmidtstraße_1_12621,ZeroSchoolsError
Schönhauser Straße_74_13127,ZeroSchoolsError
Straße 1_3_13059,ZeroSchoolsError
Straße 1_5_13059,ZeroSchoolsError
Straße 1_7_13059,ZeroSchoolsError
Straße 1_9_13059,ZeroSchoolsError
Straße 1_11_13059,ZeroSchoolsError
Wilhelmsmühlenweg_28_12621,ZeroSchoolsError
Wilhelmsmühlenweg_33_12621,ZeroSchoolsError
Wilhelmsmühlenweg_39_12621,ZeroSchoolsError
Wilhelmsmühlenweg_45_12621,ZeroSchoolsError
Wilhelmsmühlenweg_43_12621,ZeroSchoolsError
Wilhelmsmühlenweg_47_12621,ZeroSchoolsError
Senziger Straße_4_12621,ZeroSchoolsError
Senziger Straße_6_12621,ZeroSchoolsError
Senziger Straße_8_12621,ZeroSchoolsError
Senziger Straße_10_12621,ZeroSchoolsError
Senziger Straße_11_12621,ZeroSchoolsError
Senziger Straße_12_12621,ZeroSchoolsError
Senziger Straße_13_12621,ZeroSchoolsError
Senziger Straße_14_12621,ZeroSchoolsError
Senziger Straße_15_12621,ZeroSchoolsError
Senziger Straße_16_12621,ZeroSchoolsError
Senziger Straße_17_12621,ZeroSchoolsError
Senziger Straße_24_12621,ZeroSchoolsError
Senziger Straße_20_12621,ZeroSchoolsError
Senziger Straße_22_12621,ZeroSchoolsError
Senziger Straße_18_12621,ZeroSchoolsError
Senziger Straße_26_12621,ZeroSchoolsError
Senziger Straße_28_12621,ZeroSchoolsError
Senziger Straße_30_12621,ZeroSchoolsError
Senziger Straße_31_12621,ZeroSchoolsError
Senziger Straße_32_12621,ZeroSchoolsError
Senziger Straße_29_12621,ZeroSchoolsError
Senziger Straße_33_12621,ZeroSchoolsError
Senziger Straße_35_12621,ZeroSchoolsError
Senziger Straße_38_12621,ZeroSchoolsError
Senziger Straße_36_12621,ZeroSchoolsError
Senziger Straße_34_12621,ZeroSchoolsError
Senziger Straße_40_12621,ZeroSchoolsError
Senziger Straße_41_12621,ZeroSchoolsError
Senziger Straße_42_12621,ZeroSchoolsError
Senziger Straße_43_12621,ZeroSchoolsError
Senziger Straße_44_12621,ZeroSchoolsError
Senziger Straße_46_12621,ZeroSchoolsError
Zernsdorfer Straße_1_12621,ZeroSchoolsError
Zernsdorfer Straße_3_12621,ZeroSchoolsError
Zernsdorfer Straße_10_12621,ZeroSchoolsError
Zernsdorfer Straße_14_12621,ZeroSchoolsError
Zernsdorfer Straße_16_12621,ZeroSchoolsError
Zernsdorfer Straße_7_12621,ZeroSchoolsError
Zernsdorfer Straße_5_12621,ZeroSchoolsError
Zernsdorfer Straße_18_12621,ZeroSchoolsError
Zernsdorfer Straße_20_12621,ZeroSchoolsError
Zernsdorfer Straße_22_12621,ZeroSchoolsError
Zernsdorfer Straße_24_12621,ZeroSchoolsError
Schützenstraße_41_10117,StreetNoError
Schützenstraße_42_10117,StreetNoError
Schützenstraße_44_10117,StreetNoError
Schützenstraße_45_10117,StreetNoError
Schützenstraße_43_10117,StreetNoError
Am Großen Wannsee_12_14109,StreetNoError
Am Waldhaus_44_14129,StreetNoError
Großenhainer Weg_11_12355,ZeroSchoolsError
Im Rosengrund_17_12347,ZeroSchoolsError
Jenbacher Weg_40_12209,StreetNoError
Kaiserstuhlstraße_22_14129,StreetNoError
Koenigsallee_12_14193,StreetNoError
Mohriner Allee_21_12347,ZeroSchoolsError
Mohriner Allee_72_12347,ZeroSchoolsError
Mohriner Allee_75_12347,ZeroSchoolsError
Dr.-Markus-Straße_15_13127,ZeroSchoolsError
Onkel-Bräsig-Straße_101_12359,ZeroSchoolsError
Onkel-Bräsig-Straße_105_12359,ZeroSchoolsError
Onkel-Bräsig-Straße_109_12359,ZeroSchoolsError
Onkel-Bräsig-Straße_113_12359,ZeroSchoolsError
Onkel-Bräsig-Straße_121_12359,ZeroSchoolsError
Onkel-Bräsig-Straße_117_12359,ZeroSchoolsError
Onkel-Bräsig-Straße_125_12359,ZeroSchoolsError
Onkel-Bräsig-Straße_133_12359,ZeroSchoolsError
Onkel-Bräsig-Straße_129_12359,ZeroSchoolsError
Onkel-Bräsig-Straße_141_12359,ZeroSchoolsError
Onkel-Bräsig-Straße_137_12359,ZeroSchoolsError
Orchideenweg_86_12357,StreetNoError
Rohrlegerweg_59_12351,StreetNoError
Söderblomweg_84_12355,ZeroSchoolsError
Wildspitzweg_47_12349,ZeroSchoolsError
Winfriedstraße_4_14169,StreetNoError
Windröschenweg_28_12347,ZeroSchoolsError
Zwickauer Damm_194_12355,ZeroSchoolsError
Zwickauer Damm_190_12355,ZeroSchoolsError
Hochkönigweg_60_12349,ZeroSchoolsError
Jänickendorfer Weg_1_13591,StreetNoError
La-Rochelle-Straße_41_13127,ZeroSchoolsError
Bouchéstraße_10_12435,StreetNoError
La-Rochelle-Straße_43_13127,ZeroSchoolsError
La-Rochelle-Straße_45_13127,ZeroSchoolsError
Nantesstraße_49_13127,ZeroSchoolsError
Nantesstraße_51_13127,ZeroSchoolsError
Chartronstraße_10_13127,ZeroSchoolsError
Ligusterweg_20_12437,StreetNoError
Nisbléstraße_11_13127,ZeroSchoolsError
Cevennenstraße_52_13127,ZeroSchoolsError
Cevennenstraße_12_13127,ZeroSchoolsError
Ingwäonenweg_108_13125,StreetNoError
Ingwäonenweg_106_13125,StreetNoError
Ingwäonenweg_104_13125,StreetNoError
Ingwäonenweg_110_13125,StreetNoError
Ingwäonenweg_114_13125,StreetNoError
Ingwäonenweg_112_13125,StreetNoError
Ingwäonenweg_116_13125,StreetNoError
Ingwäonenweg_118_13125,StreetNoError
Boris-Pasternak-Weg_14_13156,StreetNoError
Knospengrund_25_12524,StreetNoError
Schachtelhalmweg_81_12524,StreetNoError
Einsiedelring_7_13127,ZeroSchoolsError
Einsiedelring_12_13127,ZeroSchoolsError
Einsiedelring_21_13127,ZeroSchoolsError
Einsiedelring_19_13127,ZeroSchoolsError
Einsiedelring_9_13127,ZeroSchoolsError
Einsiedelring_41_13127,ZeroSchoolsError
Einsiedelring_53_13127,ZeroSchoolsError
Einsiedelring_40_13127,ZeroSchoolsError
Lichtweg_28_13507,StreetNoError
Billy-Wilder-Promenade_38_14167,StreetNoError
Le Pavillon-Straße_11_13127,ZeroSchoolsError
Le Pavillon-Straße_39_13127,ZeroSchoolsError
Le Pavillon-Straße_17_13127,ZeroSchoolsError
Le Pavillon-Straße_58_13127,ZeroSchoolsError
Le Pavillon-Straße_62_13127,ZeroSchoolsError
Le Pavillon-Straße_87_13127,ZeroSchoolsError
Le Pavillon-Straße_89_13127,ZeroSchoolsError
Adolfstraße_2_12621,ZeroSchoolsError
Alfelder Straße_108_12683,StreetNoError
Alfelder Straße_115_12683,StreetNoError
Alt-Kaulsdorf_39_12621,ZeroSchoolsError
Amalienstraße_19_13086,StreetNoError
Am Falkenberg_73_12524,ZeroSchoolsError
Am Falkenberg_87_12524,ZeroSchoolsError
Am Falkenberg_88_12524,ZeroSchoolsError
Am Falkenberg_95_12524,ZeroSchoolsError
Am Falkenberg_121_12524,ZeroSchoolsError
Am Falkenberg_125_12524,ZeroSchoolsError
Am Falkenberg_123_12524,ZeroSchoolsError
Am Feldberg_5_12621,ZeroSchoolsError
Am Niederfeld_18_12621,ZeroSchoolsError
Am Niederfeld_16_12621,ZeroSchoolsError
Am Niederfeld_20_12621,ZeroSchoolsError
Auguststraße_27_12621,ZeroSchoolsError
Bausdorfstraße_70_12621,StreetNoError
Blankenburger Chaussee_37_13125,StreetNoError
Bödikerstraße_35_10245,StreetNoError
Bossestraße_5_10245,StreetNoError
Brodauer Straße_39_12621,ZeroSchoolsError
Eichenstraße_1_12623,StreetNoError
Elisabethstraße_71_12683,StreetNoError
Ewaldstraße_90_12524,StreetNoError
Ewaldstraße_94_12524,StreetNoError
Ewaldstraße_92_12524,StreetNoError
Gehrenseestraße_42_13053,StreetNoError
Finkenwalder Weg_31_12621,ZeroSchoolsError
Friedrich-Engels-Straße_192_13158,StreetNoError
Friedrich-Engels-Straße_190_13158,StreetNoError
Giersstraße_15_13088,StreetNoError
Giersstraße_17_13088,StreetNoError
Grabenstraße_45_12526,StreetNoError
Graudenzer Straße_9_10243,StreetNoError
Graudenzer Straße_15_10243,StreetNoError
Grüne Trift_71_12557,ZeroSchoolsError
Grüne Trift_132_12557,ZeroSchoolsError
Grüne Trift_122_12557,ZeroSchoolsError
Grüne Trift_126_12557,ZeroSchoolsError
Gubener Straße_2_10243,StreetNoError
Gubener Straße_3_10243,StreetNoError
Gutenbergstraße_22_12621,ZeroSchoolsError
Hauptweg_59_12683,StreetNoError
Hertwigswalder Steig_18_12621,ZeroSchoolsError
Hobrechtsfelder Chaussee_154_13125,StreetNoError
Hobrechtsfelder Chaussee_150_13125,StreetNoError
Hobrechtsfelder Chaussee_156_13125,StreetNoError
Hobrechtsfelder Chaussee_166_13125,StreetNoError
Hobrechtsfelder Chaussee_170_13125,StreetNoError
Hobrechtsfelder Chaussee_174_13125,StreetNoError
Im Augarten_23_12621,ZeroSchoolsError
Karlstraße_1_12621,ZeroSchoolsError
Karlstraße_27_12621,ZeroSchoolsError
Kaulsdorfer Straße_208_12555,StreetNoError
Kranoldstraße_25_12621,ZeroSchoolsError
Landsberger Straße_176_12623,StreetNoError
Mädewalder Weg_17_12621,ZeroSchoolsError
Münsterberger Weg_40_12621,ZeroSchoolsError
Pasewalker Straße_46_13127,ZeroSchoolsError
Pasewalker Straße_44_13127,ZeroSchoolsError
Pasewalker Straße_50_13127,ZeroSchoolsError
Privatstraße 1_2_13053,ZeroSchoolsError
Privatstraße 1_4_13053,ZeroSchoolsError
Schmidtstraße_12_12621,ZeroSchoolsError
Schönefelder Chaussee_170_12524,StreetNoError
Schönhauser Straße_113_13127,ZeroSchoolsError
Schumannstraße_13_10117,StreetNoError
Slabystraße_21_12621,StreetNoError
Stepenitzer Weg_33_12621,ZeroSchoolsError
Stepenitzer Weg_41_12621,ZeroSchoolsError
Stöwestraße_26_12621,ZeroSchoolsError
Stöwestraße_35_12621,ZeroSchoolsError
Stöwestraße_19_12621,ZeroSchoolsError
Straße 30_7_13127,ZeroSchoolsError
Straße 30_1_13127,ZeroSchoolsError
Straße 42_5_13127,ZeroSchoolsError
Straße 145_9_13127,ZeroSchoolsError
Straße 160_6_13127,StreetNoError
Volkradstraße_1_10319,StreetNoError
Volkradstraße_7_10319,StreetNoError
Volkradstraße_5_10319,StreetNoError
Volkradstraße_3_10319,StreetNoError
Waldstraße_17_12527,ZeroSchoolsError
Waldstraße_19_12527,ZeroSchoolsError
Waldstraße_206_12527,ZeroSchoolsError
Straße 4_21_13125,ZeroSchoolsError
Alt-Britz_41_12359,ZeroSchoolsError
Katharinenstraße_10_14169,StreetNoError
Mohriner Allee_150_12347,ZeroSchoolsError
Weinmeisterhornweg_219_13593,StreetNoError
Zwickauer Damm_182_12355,ZeroSchoolsError
Zwickauer Damm_188_12355,ZeroSchoolsError
Zwickauer Damm_180_12355,ZeroSchoolsError
Zwickauer Damm_192_12355,ZeroSchoolsError
Otto-Braun-Straße_70_10178,ZeroSchoolsError
Stachelbartweg_1_12683,StreetNoError
Le Pavillon-Straße_5_13127,ZeroSchoolsError
Le Pavillon-Straße_3_13127,ZeroSchoolsError
Le Pavillon-Straße_29_13127,ZeroSchoolsError
Le Pavillon-Straße_35_13127,ZeroSchoolsError
Le Pavillon-Straße_33_13127,ZeroSchoolsError
Le Pavillon-Straße_25_13127,ZeroSchoolsError
Le Pavillon-Straße_27_13127,ZeroSchoolsError
Le Pavillon-Straße_21_13127,ZeroSchoolsError
Le Pavillon-Straße_31_13127,ZeroSchoolsError
Le Pavillon-Straße_7_13127,ZeroSchoolsError
Le Pavillon-Straße_23_13127,ZeroSchoolsError
Le Pavillon-Straße_19_13127,ZeroSchoolsError
Le Pavillon-Straße_43_13127,ZeroSchoolsError
Le Pavillon-Straße_45_13127,ZeroSchoolsError
Le Pavillon-Straße_46_13127,ZeroSchoolsError
Le Pavillon-Straße_47_13127,ZeroSchoolsError
Le Pavillon-Straße_44_13127,ZeroSchoolsError
Le Pavillon-Straße_41_13127,ZeroSchoolsError
Le Pavillon-Straße_49_13127,ZeroSchoolsError
Le Pavillon-Straße_51_13127,ZeroSchoolsError
Le Pavillon-Straße_50_13127,ZeroSchoolsError
Le Pavillon-Straße_52_13127,ZeroSchoolsError
Le Pavillon-Straße_53_13127,ZeroSchoolsError
Le Pavillon-Straße_59_13127,ZeroSchoolsError
Le Pavillon-Straße_54_13127,ZeroSchoolsError
Le Pavillon-Straße_63_13127,ZeroSchoolsError
Le Pavillon-Straße_55_13127,ZeroSchoolsError
Le Pavillon-Straße_69_13127,ZeroSchoolsError
Le Pavillon-Straße_56_13127,ZeroSchoolsError
Le Pavillon-Straße_67_13127,ZeroSchoolsError
Le Pavillon-Straße_65_13127,ZeroSchoolsError
Le Pavillon-Straße_57_13127,ZeroSchoolsError
Le Pavillon-Straße_71_13127,ZeroSchoolsError
Le Pavillon-Straße_83_13127,ZeroSchoolsError
Le Pavillon-Straße_73_13127,ZeroSchoolsError
Le Pavillon-Straße_81_13127,ZeroSchoolsError
Le Pavillon-Straße_85_13127,ZeroSchoolsError
Le Pavillon-Straße_79_13127,ZeroSchoolsError
Friedrichstraße_170_10117,StreetNoError
Friedrichstraße_168_10117,StreetNoError
Quickborner Straße_1_13158,StreetNoError
Ahornallee_33_13129,StreetNoError
Alt-Kaulsdorf_4_12621,ZeroSchoolsError
Alt-Kaulsdorf_2_12621,ZeroSchoolsError
Am Waldberg_18_12683,StreetNoError
Am Waldberg_20_12683,StreetNoError
Am Waldberg_16_12683,StreetNoError
Behrenstraße_26_10117,StreetNoError
Behrenstraße_25_10117,StreetNoError
Blankenfelder Straße_51_13127,ZeroSchoolsError
Französische Straße_50_10117,StreetNoError
Dorfstraße_9_12621,ZeroSchoolsError
Französische Straße_49_10117,StreetNoError
Französische Straße_51_10117,StreetNoError
Grüne Trift_75_12557,ZeroSchoolsError
Grüne Trift_135_12557,ZeroSchoolsError
Gülzower Straße_34_12621,ZeroSchoolsError
Gülzower Straße_36_12621,ZeroSchoolsError
Hubertusdamm_49_13125,StreetNoError
Linienstraße_199_10119,StreetNoError
Mädewalder Weg_24_12621,ZeroSchoolsError
Myslowitzer Straße_45_12621,ZeroSchoolsError
Piesporter Straße_24_13088,StreetNoError
Rungestraße_24_10179,StreetNoError
Rungestraße_23_10179,StreetNoError
Schackelsterstraße_50_12683,StreetNoError
Schackelsterstraße_52_12683,StreetNoError
Straße vor Schönholz_2_13158,StreetNoError
Sudermannstraße_69_12623,StreetNoError
Wallstraße_5_12621,ZeroSchoolsError
Wilhelmsmühlenweg_107_12621,ZeroSchoolsError
Bauerwitzer Weg_7_12621,ZeroSchoolsError
Wilhelmsmühlenweg_50_12621,ZeroSchoolsError
Alt-Britz_18_12359,ZeroSchoolsError
Alt-Britz_103_12359,ZeroSchoolsError
Alt-Britz_19_12359,ZeroSchoolsError
Am Juliusturm_46_13599,StreetNoError
Am Juliusturm_42_13599,StreetNoError
Am Nordhafen_6_13353,StreetNoError
Am Nordhafen_7_13353,StreetNoError
Am Nordhafen_8_13353,StreetNoError
Am Nordhafen_2_13353,StreetNoError
Aschaffenburger Straße_17_10779,StreetNoError
Ascheberger Weg_7_13507,StreetNoError
Aschaffenburger Straße_18_10779,StreetNoError
Attilastraße_81_12247,StreetNoError
Backbergstraße_28_12359,ZeroSchoolsError
Backbergstraße_33_12359,ZeroSchoolsError
Backbergstraße_16_12359,ZeroSchoolsError
Bäkestraße_14_12207,StreetNoError
Backbergstraße_14_12359,ZeroSchoolsError
Bardelebenweg_1_14089,StreetNoError
Benzstraße_2_12277,StreetNoError
Benzstraße_4_12277,StreetNoError
Benzstraße_8_12277,StreetNoError
Benzstraße_6_12277,StreetNoError
Bitterfelder Weg_82_12355,ZeroSchoolsError
Blaschkoallee_57_12359,ZeroSchoolsError
Brandenburgische Straße_15_10707,StreetNoError
Britzer Damm_172_12347,ZeroSchoolsError
Britzer Damm_174_12347,ZeroSchoolsError
Britzer Damm_124_12347,ZeroSchoolsError
Britzer Damm_192_12347,ZeroSchoolsError
Britzer Damm_178_12347,ZeroSchoolsError
Britzer Damm_160_12347,ZeroSchoolsError
Buschkrugallee_164_12359,ZeroSchoolsError
Buschkrugallee_170_12359,ZeroSchoolsError
Cosmarweg_61_13591,StreetNoError
Curtiusstraße_26_12205,StreetNoError
Dessauerstraße_27_12249,StreetNoError
Efeuweg_23_12357,ZeroSchoolsError
Efeuweg_33_12357,ZeroSchoolsError
Eichhorster Weg_66_13435,StreetNoError
Eisenbahnstraße_24_10997,StreetNoError
Falstaffweg_50_13593,StreetNoError
Fennstraße_39_13353,StreetNoError
Fennstraße_38_13353,StreetNoError
Fritz-Erler-Allee_197_12353,ZeroSchoolsError
Fritz-Reuter-Allee_3_12359,ZeroSchoolsError
Fürstendamm_24_13465,StreetNoError
Geiserichstraße_10_12105,StreetNoError
Gersdorfstraße_17_12105,StreetNoError
Gersdorfstraße_9_12105,StreetNoError
Gersdorfstraße_11_12105,StreetNoError
Gersdorfstraße_18_12105,StreetNoError
Gersdorfstraße_13_12105,StreetNoError
Gersdorfstraße_20_12105,StreetNoError
Gersdorfstraße_7_12105,StreetNoError
Gersdorfstraße_19_12105,StreetNoError
Gersdorfstraße_22_12105,StreetNoError
Gersdorfstraße_21_12105,StreetNoError
Goldammerstraße_48_12351,ZeroSchoolsError
Gotenstraße_54_10829,StreetNoError
Gradestraße_35_12347,ZeroSchoolsError
Gradestraße_127_12347,ZeroSchoolsError
Großenhainer Weg_2_12355,ZeroSchoolsError
Großenhainer Weg_15_12355,ZeroSchoolsError
Grüntaler Straße_76_13359,StreetNoError
Haselsteig_50_12347,ZeroSchoolsError
Haselsteig_51_12347,ZeroSchoolsError
Hildebrandstraße_3_10785,StreetNoError
Holzhauser Straße_144_13509,StreetNoError
Im Rosengrund_40_12347,ZeroSchoolsError
Im Rosengrund_46_12347,ZeroSchoolsError
Jungfernsteig_3_13629,StreetNoError
Kaiserstraße_24_12105,StreetNoError
Kaiserstraße_23_12105,StreetNoError
Kaiserstraße_22_12105,StreetNoError
Kapellensteig_5_13629,StreetNoError
Karolinenstraße_2_13507,StreetNoError
Koppelweg_51_12347,ZeroSchoolsError
Koppelweg_38_12347,ZeroSchoolsError
Koppelweg_54_12347,ZeroSchoolsError
Koppelweg_32_12347,ZeroSchoolsError
Koppelweg_26_12347,ZeroSchoolsError
Koppelweg_63_12347,ZeroSchoolsError
Koppelweg_67_12347,ZeroSchoolsError
Koppelweg_70_12347,ZeroSchoolsError
Koppelweg_102_12347,ZeroSchoolsError
Koppelweg_55_12347,ZeroSchoolsError
Koppelweg_56_12347,ZeroSchoolsError
Koppelweg_127_12347,ZeroSchoolsError
Letteallee_74_13409,StreetNoError
Lipschitzallee_67_12353,ZeroSchoolsError
Magistratsweg_1_13593,StreetNoError
Martinstraße_6_12167,StreetNoError
Miningstraße_83_12359,ZeroSchoolsError
Mohriner Allee_23_12347,ZeroSchoolsError
Mohriner Allee_2_12347,ZeroSchoolsError
Mohriner Allee_4_12347,ZeroSchoolsError
Mohriner Allee_25_12347,ZeroSchoolsError
Mohriner Allee_6_12347,ZeroSchoolsError
Mohriner Allee_82_12347,ZeroSchoolsError
Mohriner Allee_26_12347,ZeroSchoolsError
Mohriner Allee_96_12347,ZeroSchoolsError
Mohriner Allee_83_12347,ZeroSchoolsError
Mohriner Allee_56_12347,ZeroSchoolsError
Mohriner Allee_65_12347,ZeroSchoolsError
Mohriner Allee_94_12347,ZeroSchoolsError
Mohriner Allee_109_12347,ZeroSchoolsError
Moosrosenstraße_17_12347,ZeroSchoolsError
Moosrosenstraße_6_12347,ZeroSchoolsError
Moosrosenstraße_19_12347,ZeroSchoolsError
Neuenburger Straße_18_10969,StreetNoError
Neuenburger Straße_20_10969,StreetNoError
Onkel-Bräsig-Straße_6_12359,ZeroSchoolsError
Pannierstraße_47_12047,ZeroSchoolsError
Pannierstraße_49_12047,ZeroSchoolsError
Pannierstraße_51_12047,ZeroSchoolsError
Prinzregentenstraße_37_10715,StreetNoError
Reinstedter Weg_3_12277,StreetNoError
Reuterstraße_56_12047,ZeroSchoolsError
Ritterfelddamm_78_14089,StreetNoError
Ringstraße_11_12105,StreetNoError
Am Bürgerpark_18_13156,StreetNoError
Schlosserweg_1_12351,StreetNoError
Seeburger Straße_69_13581,StreetNoError
